playerID,yearID,teamID,G,AB,R,H,Doubles,Triples,HR,RBI,SB,SO,Walks HBP,AVG,OBP,SLG,OPS
venabwi01,2014,SDN,146,406,47,91,13,2,8,33,11,107,39,0.224,0.320,0.325,0.645
sanchca01,2015,CHA,120,389,40,87,23,1,5,31,2,81,24,0.224,0.285,0.326,0.612
gutiefr01,2011,SEA,92,322,26,72,13,0,1,19,13,56,18,0.224,0.280,0.273,0.553
flahery01,2013,BAL,85,246,28,55,11,0,10,27,2,62,27,0.224,0.333,0.390,0.724
jasojo01,2011,TBA,89,246,26,55,15,1,5,27,1,36,26,0.224,0.329,0.354,0.683
valbulu01,2015,HOU,132,434,62,97,18,0,25,56,1,106,57,0.224,0.355,0.438,0.793
mcgehca01,2011,MIL,155,546,46,122,24,2,13,67,0,104,50,0.223,0.315,0.346,0.661
sogarer01,2014,OAK,117,291,38,65,10,0,1,22,11,37,32,0.223,0.333,0.268,0.601
cartech02,2013,HOU,148,506,64,113,24,2,29,82,2,212,75,0.223,0.372,0.451,0.822
dudalu01,2013,NYN,100,318,42,71,16,0,15,33,0,102,68,0.223,0.437,0.415,0.852
ryanbr01,2010,SLN,139,439,50,98,19,3,2,36,11,60,40,0.223,0.314,0.294,0.608
howarry01,2014,PHI,153,569,65,127,18,1,23,95,0,190,81,0.223,0.366,0.380,0.745
molinjo01,2012,TBA,102,251,27,56,9,0,8,32,3,60,22,0.223,0.311,0.355,0.665
rasmuco01,2012,TOR,151,565,75,126,21,5,23,75,4,149,59,0.223,0.327,0.400,0.727
hughelu01,2011,MIN,96,287,31,64,12,0,7,30,3,79,27,0.223,0.317,0.338,0.655
callaal01,2014,OAK,127,404,37,90,15,0,4,39,0,50,42,0.223,0.327,0.290,0.616
forsylo01,2014,TBA,110,301,32,67,12,1,6,26,2,71,29,0.223,0.319,0.329,0.648
rodrise01,2011,TBA,131,373,45,83,20,3,8,36,11,87,58,0.223,0.378,0.357,0.735
olivomi01,2012,SEA,87,315,27,70,14,0,12,29,3,85,7,0.222,0.244,0.381,0.625
suzukku01,2013,WAS,79,252,19,56,11,1,3,25,2,32,29,0.222,0.337,0.310,0.647
kellydo01,2013,DET,112,216,33,48,6,1,6,23,2,28,30,0.222,0.361,0.343,0.704
quintom01,2013,NYN,95,315,28,70,9,2,2,21,2,70,46,0.222,0.368,0.283,0.651
saltaja01,2012,BOS,121,405,55,90,17,1,25,59,0,139,39,0.222,0.319,0.454,0.773
heisech01,2014,CIN,119,275,34,61,15,2,8,22,9,64,17,0.222,0.284,0.378,0.662
drewjd01,2011,BOS,81,248,23,55,6,1,4,22,0,58,39,0.222,0.379,0.302,0.681
ruggiju01,2013,MIA,128,424,49,94,18,1,18,50,15,114,47,0.222,0.333,0.396,0.729
beckhti01,2015,TBA,82,203,24,45,7,4,9,37,3,69,16,0.222,0.300,0.429,0.729
myerswi01,2014,TBA,87,325,37,72,14,0,6,35,6,90,37,0.222,0.335,0.320,0.655
castrja01,2014,HOU,126,465,43,103,21,2,14,56,1,151,44,0.222,0.316,0.366,0.682
felizpe01,2010,HOU,97,289,22,64,12,1,4,31,1,31,11,0.221,0.260,0.311,0.571
wallabr01,2013,HOU,79,262,35,58,14,1,13,36,1,104,23,0.221,0.309,0.431,0.740
cozarza01,2014,CIN,147,506,48,112,18,5,4,38,7,79,35,0.221,0.291,0.300,0.591
torrean02,2011,SFN,112,348,50,77,24,1,4,19,19,95,46,0.221,0.353,0.330,0.684
reynoma01,2012,BAL,135,457,65,101,26,0,23,69,1,159,81,0.221,0.398,0.429,0.827
reynoma01,2011,BAL,155,534,84,118,27,1,37,86,6,196,84,0.221,0.378,0.483,0.861
floripe01,2013,MIN,134,403,44,89,17,0,9,44,15,115,36,0.221,0.310,0.330,0.640
francju02,2013,MIL,89,240,26,53,10,1,13,32,0,95,31,0.221,0.350,0.433,0.783
congeha01,2014,LAA,80,231,24,51,12,0,4,25,0,57,24,0.221,0.325,0.325,0.649
laporma01,2010,CLE,110,376,41,83,15,1,12,41,0,82,48,0.221,0.348,0.362,0.710
weeksje01,2012,OAK,118,444,54,98,15,8,2,20,16,70,55,0.221,0.345,0.304,0.649
millebr02,2014,SEA,123,367,47,81,15,4,10,36,4,95,38,0.221,0.324,0.365,0.689
flahery01,2014,BAL,102,281,33,62,15,1,7,32,1,68,29,0.221,0.324,0.356,0.680
werthja01,2015,WAS,88,331,51,73,16,1,12,42,0,84,41,0.221,0.344,0.384,0.728
beckhgo01,2014,CHA,101,390,43,86,24,0,7,36,3,70,25,0.221,0.285,0.336,0.621
gomesjo01,2015,ATL,83,195,27,43,7,0,7,22,1,67,32,0.221,0.385,0.364,0.749
helmswe01,2010,FLO,127,254,25,56,12,4,4,39,0,76,31,0.220,0.343,0.346,0.689
infanom01,2015,KCA,124,440,39,97,23,7,2,44,2,69,9,0.220,0.241,0.318,0.559
dunnad01,2014,CHA,106,363,43,80,17,0,20,54,1,132,73,0.220,0.421,0.433,0.854
woodbr01,2011,PIT,99,236,25,52,9,0,7,31,0,65,21,0.220,0.309,0.347,0.657
bourjpe01,2012,LAA,101,168,27,37,7,0,3,19,3,44,18,0.220,0.327,0.315,0.643
murphda07,2013,TEX,142,436,51,96,26,1,13,45,1,59,40,0.220,0.312,0.374,0.686
getzch01,2013,KCA,78,209,29,46,6,1,1,18,16,24,23,0.220,0.330,0.273,0.603
kubelja01,2013,ARI,89,241,21,53,8,1,5,32,0,82,27,0.220,0.332,0.324,0.656
ugglada01,2012,ATL,154,523,86,115,29,0,19,78,4,168,109,0.220,0.428,0.384,0.813
saltaja01,2014,MIA,114,373,43,82,20,0,11,44,0,143,61,0.220,0.383,0.362,0.745
piefe01,2011,BAL,85,164,15,36,8,1,0,7,3,32,10,0.220,0.280,0.280,0.561
francju02,2014,TOR,106,287,40,63,16,2,16,43,0,116,30,0.220,0.324,0.456,0.780
sotoge01,2015,CHA,78,187,20,41,8,0,9,21,0,63,22,0.219,0.337,0.406,0.743
espinda01,2014,WAS,114,333,31,73,14,3,8,27,8,122,35,0.219,0.324,0.351,0.676
ramirjo01,2015,CLE,97,315,50,69,14,3,6,27,10,39,33,0.219,0.324,0.340,0.663
dunnad01,2013,CHA,149,525,60,115,15,0,34,86,1,189,86,0.219,0.383,0.442,0.825
hardyjj01,2015,BAL,114,411,45,90,14,0,8,37,0,88,20,0.219,0.268,0.311,0.579
arencjp01,2011,TOR,129,443,47,97,20,4,23,78,1,133,43,0.219,0.316,0.438,0.754
johnske05,2014,NYA,77,201,21,44,9,2,6,22,2,50,25,0.219,0.343,0.373,0.716
valbulu01,2012,CHN,90,265,26,58,20,0,4,28,0,55,37,0.219,0.358,0.340,0.698
martile01,2015,TEX,95,288,26,63,12,0,5,25,14,69,19,0.219,0.285,0.313,0.597
avilaal01,2014,DET,124,390,44,85,22,0,11,47,0,151,65,0.218,0.385,0.359,0.744
greenty02,2012,SLN,77,179,16,39,9,2,4,19,9,56,15,0.218,0.302,0.358,0.659
wellsve01,2011,LAA,131,505,60,110,15,4,25,66,9,86,21,0.218,0.259,0.412,0.671
hanigry01,2014,TBA,84,225,18,49,9,0,5,34,1,39,34,0.218,0.369,0.324,0.693
pearcst01,2015,BAL,92,294,42,64,13,1,15,40,1,69,31,0.218,0.323,0.422,0.745
bonifem01,2013,TOR,94,262,33,57,16,1,3,20,12,66,15,0.218,0.275,0.321,0.595
valbulu01,2013,CHN,108,331,34,72,15,1,12,37,1,63,61,0.218,0.402,0.378,0.779
smoakju01,2012,SEA,132,483,49,105,14,0,19,51,1,111,52,0.217,0.325,0.364,0.689
kotchca01,2010,SEA,125,414,37,90,20,1,9,51,0,57,44,0.217,0.324,0.336,0.659
kozmape01,2013,SLN,143,410,44,89,20,0,1,35,3,91,42,0.217,0.320,0.273,0.593
bruceja01,2014,CIN,137,493,71,107,21,1,18,66,12,149,51,0.217,0.320,0.373,0.694
mossbr01,2015,CLE,94,337,36,73,17,1,15,50,0,106,37,0.217,0.326,0.407,0.733
belliro01,2010,LAN,82,162,24,35,10,1,2,19,2,35,20,0.216,0.340,0.327,0.667
teixema01,2014,NYA,123,440,56,95,14,0,22,62,1,109,67,0.216,0.368,0.398,0.766
flahery01,2012,BAL,77,153,15,33,2,1,6,19,1,43,9,0.216,0.275,0.359,0.634
pennicl01,2012,OAK,125,418,50,90,18,2,6,28,15,90,37,0.215,0.304,0.311,0.615
ackledu01,2015,SEA,85,186,22,40,8,1,6,19,2,38,15,0.215,0.296,0.366,0.661
reynoma01,2013,CLE,99,335,40,72,8,0,15,48,3,123,47,0.215,0.355,0.373,0.728
buckjo01,2013,NYN,101,368,38,79,11,0,15,60,2,99,41,0.215,0.326,0.367,0.693
gonzaal03,2011,SDN,102,247,18,53,10,2,1,32,1,37,18,0.215,0.287,0.283,0.571
santada01,2015,MIN,91,261,30,56,10,5,0,21,8,68,10,0.215,0.253,0.291,0.544
snidetr01,2013,PIT,111,261,28,56,12,2,5,25,2,75,27,0.215,0.318,0.333,0.651
dominma01,2014,HOU,157,564,51,121,17,0,16,57,0,125,36,0.215,0.278,0.330,0.608
janispa01,2011,CIN,114,336,27,72,14,1,0,23,3,46,23,0.214,0.283,0.262,0.545
hillko01,2010,CHN,77,215,18,46,13,1,1,17,1,61,15,0.214,0.284,0.298,0.581
thomacl02,2013,MIN,92,290,39,62,15,0,4,13,1,92,32,0.214,0.324,0.307,0.631
floreje02,2012,WAS,83,277,22,59,12,1,6,26,1,59,17,0.213,0.274,0.329,0.603
stubbdr01,2012,CIN,136,493,75,105,13,2,14,40,30,166,44,0.213,0.302,0.333,0.635
tejadru01,2010,NYN,78,216,28,46,12,0,1,15,2,38,33,0.213,0.366,0.282,0.648
rodrise01,2012,TBA,112,301,36,64,14,1,6,32,5,75,31,0.213,0.316,0.326,0.641
betanyu01,2013,MIL,137,391,35,83,15,1,13,46,0,71,18,0.212,0.258,0.355,0.614
moustmi01,2014,KCA,140,457,45,97,21,1,15,54,1,74,39,0.212,0.298,0.361,0.659
middlwi01,2015,SDN,83,255,23,54,7,2,9,29,2,60,11,0.212,0.255,0.361,0.616
schaflo01,2013,MIL,134,298,29,63,15,3,4,33,7,60,29,0.211,0.309,0.322,0.631
ruizca01,2015,PHI,86,284,23,60,13,1,2,22,1,43,34,0.211,0.331,0.285,0.616
saundmi01,2010,SEA,100,289,29,61,11,2,10,33,6,84,35,0.211,0.332,0.367,0.699
lakeju01,2014,CHN,108,308,30,65,10,3,9,25,7,110,15,0.211,0.260,0.351,0.610
gomesjo01,2011,CIN,77,218,30,46,8,0,11,31,5,74,44,0.211,0.413,0.399,0.812
rodrise01,2014,TBA,96,237,30,50,13,3,12,41,2,66,16,0.211,0.278,0.443,0.722
treanma01,2010,TEX,82,237,22,50,6,1,5,27,1,43,27,0.211,0.325,0.308,0.633
andinro01,2012,BAL,127,384,41,81,13,1,7,28,5,100,39,0.211,0.313,0.305,0.617
martiru01,2012,NYA,133,422,50,89,18,0,21,53,6,95,61,0.211,0.355,0.403,0.758
stewach01,2013,NYA,109,294,28,62,6,0,4,25,4,49,36,0.211,0.333,0.272,0.605
schafjo02,2012,HOU,106,313,40,66,10,2,4,23,27,106,42,0.211,0.345,0.294,0.639
hairsje02,2013,LAN,96,204,17,43,7,0,2,22,0,22,16,0.211,0.289,0.275,0.564
castrja01,2015,HOU,104,337,38,71,19,0,11,31,0,115,36,0.211,0.318,0.365,0.682
barmecl01,2013,PIT,108,304,22,64,15,0,5,23,0,70,19,0.211,0.273,0.309,0.582
pederjo01,2015,LAN,151,480,67,101,19,1,26,54,4,170,107,0.210,0.433,0.417,0.850
hairssc01,2010,SDN,104,295,34,62,10,0,10,36,6,69,38,0.210,0.339,0.346,0.685
gyorkje01,2014,SDN,111,400,37,84,17,1,10,51,3,100,41,0.210,0.313,0.333,0.645
spilbry01,2011,COL,98,200,22,42,8,1,3,22,2,49,21,0.210,0.315,0.305,0.620
maldoma01,2015,MIL,79,229,19,48,7,0,4,22,0,65,27,0.210,0.328,0.293,0.620
jayjo02,2015,SLN,79,210,25,44,5,1,1,10,0,36,35,0.210,0.376,0.257,0.633
penaca01,2013,HOU,85,277,38,58,13,1,8,25,1,89,52,0.209,0.397,0.350,0.747
johnske05,2011,ARI,114,430,59,90,23,5,18,49,13,132,49,0.209,0.323,0.412,0.735
villajo01,2014,HOU,87,263,31,55,13,2,7,27,17,80,22,0.209,0.293,0.354,0.646
mathejo02,2012,CHN,103,225,18,47,11,0,5,19,5,46,16,0.209,0.280,0.324,0.604
maxweju01,2015,SFN,100,249,26,52,8,2,7,26,2,76,24,0.209,0.305,0.341,0.647
schoojo01,2014,BAL,137,455,48,95,18,0,16,45,2,122,21,0.209,0.255,0.354,0.609
weeksri01,2013,MIL,104,350,40,73,20,1,10,24,7,105,49,0.209,0.349,0.357,0.706
beckhgo01,2015,CHA,100,211,24,44,8,0,6,20,0,43,22,0.209,0.313,0.332,0.645
swishni01,2014,CLE,97,360,33,75,20,0,8,42,0,111,36,0.208,0.308,0.331,0.639
willijo03,2013,MIN,111,389,42,81,20,0,14,48,1,128,82,0.208,0.419,0.368,0.787
uptonbj01,2014,ATL,141,519,67,108,19,5,12,35,20,173,63,0.208,0.329,0.333,0.663
barneda01,2013,CHN,141,501,49,104,25,1,7,41,4,64,47,0.208,0.301,0.303,0.605
cabreev01,2010,SDN,76,212,22,44,6,3,1,22,10,54,24,0.208,0.321,0.278,0.599
larocad01,2015,CHA,127,429,41,89,21,0,12,44,0,133,53,0.207,0.331,0.340,0.671
lairdge01,2010,DET,89,270,22,56,11,0,5,25,3,57,21,0.207,0.285,0.304,0.589
josepca01,2014,BAL,82,246,22,51,9,0,9,28,0,69,20,0.207,0.289,0.354,0.642
konerpa01,2014,CHA,81,208,15,43,8,0,5,22,0,51,14,0.207,0.274,0.317,0.591
napolmi01,2015,BOS,98,329,37,68,18,1,13,40,3,99,50,0.207,0.359,0.386,0.745
larocan01,2010,PIT,102,247,26,51,8,0,4,16,1,43,21,0.206,0.291,0.287,0.579
valdewi01,2012,CIN,77,194,15,40,4,0,0,15,3,36,8,0.206,0.247,0.227,0.474
santira01,2012,DET,93,228,19,47,7,1,2,17,1,39,26,0.206,0.320,0.272,0.592
barajro01,2012,PIT,104,321,29,66,11,0,11,31,0,69,41,0.206,0.333,0.343,0.676
descada01,2015,COL,101,185,22,38,3,2,5,22,1,45,26,0.205,0.346,0.324,0.670
davisik02,2013,NYN,103,317,37,65,14,0,9,33,4,101,63,0.205,0.404,0.334,0.738
youngch04,2014,NYN,88,254,31,52,12,0,8,28,7,54,31,0.205,0.327,0.346,0.673
hillaa01,2010,TOR,138,528,70,108,22,0,26,68,2,85,51,0.205,0.301,0.394,0.695
gwynnto02,2010,SDN,117,289,30,59,9,3,3,20,17,50,46,0.204,0.363,0.287,0.651
dunnad01,2012,CHA,151,539,87,110,19,0,41,96,2,222,109,0.204,0.406,0.468,0.874
amarial01,2015,SDN,118,324,28,66,10,4,3,30,5,55,29,0.204,0.293,0.287,0.580
uribeju01,2011,LAN,77,270,21,55,12,0,4,28,2,60,25,0.204,0.296,0.293,0.589
moorety01,2015,WAS,97,187,14,38,12,0,6,27,0,45,14,0.203,0.278,0.364,0.642
bogusbr01,2012,HOU,146,355,39,72,9,2,7,28,15,96,49,0.203,0.341,0.299,0.639
duncash01,2012,CLE,81,232,29,47,10,0,11,31,1,59,30,0.203,0.332,0.388,0.720
hafnetr01,2013,NYA,82,262,31,53,8,1,12,37,2,79,39,0.202,0.351,0.378,0.729
downsma01,2012,HOU,91,178,15,36,4,1,8,16,2,38,13,0.202,0.275,0.371,0.646
flahery01,2015,BAL,91,267,34,54,8,3,9,31,0,81,32,0.202,0.322,0.356,0.678
smoakju01,2014,SEA,80,248,28,50,13,0,7,30,0,66,26,0.202,0.306,0.339,0.645
drewst01,2015,NYA,131,383,43,77,16,1,17,44,0,71,39,0.201,0.303,0.381,0.684
youngch04,2013,OAK,107,335,46,67,18,3,12,40,10,93,41,0.200,0.322,0.379,0.701
bourjpe01,2015,SLN,117,195,32,39,8,3,4,13,5,59,29,0.200,0.349,0.333,0.682
